"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Dalea mollissima","2005-11-19 14:50:17 -0600","Soft Prairieclover (Dalea mollissima), southeastern San Diego County, California",", California, United States",32.842367,-116.226317,"Dalea, Soft Dalea, Soft Prairieclover, Prairieclover, mollis, Fabaceae, Slender Silk Dalea, Silk Dalea, Hairy Indigo Bush, Prairie Clover, Hairy Dalea, Downy Dalea, Silky Dalea, San Diego, Sonoran Desert, California, plant, Sonoran Basin and Range, Lower Colorado River Desertscrub","soft prairie clover","https://www.inaturalist.org/observations/102644285","https://inaturalist-open-data.s3.amazonaws.com/photos/171629608/medium.jpg","squamatologist",102644285,"prairie clovers","Plantae",76601,1,0,"2005-11-19 14:50:17","2005-11-19","2005-11-19 20:50:17 UTC","Central Time (US & Canada)",100,100,"","","false","","manual",5219872,"2021-12-07 04:23:33 UTC","2021-12-20 19:51:08 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Chaetodipus","2005-11-19 21:09:53 -0600","Pocket Mouse (Chaetodipus sp.), southeastern San Diego County, California",", California, United States",32.841757,-116.225295,"Chaetodipus, Pocket Mouse, Mouse, Rodentia, mammal, Heteromyidae, San Diego, Sonoran Desert, California, backpack, Mammalia, Sonoran Basin and Range, Lower Colorado River Desertscrub","","https://www.inaturalist.org/observations/102644283","https://inaturalist-open-data.s3.amazonaws.com/photos/171629605/medium.jpg","squamatologist",102644283,"Chaetodipus","Mammalia",44082,0,0,"2005-11-19 21:09:53","2005-11-19","2005-11-20 03:09:53 UTC","Central Time (US & Canada)",75,75,"","","false","","manual",5219872,"2021-12-07 04:23:30 UTC","2021-12-07 04:39:34 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Salpinctes obsoletus","2005-11-19 10:38:00 -0600","","Mokelumne River Day Use Area, Clements, CA 95227, USA",38.223766,-121.0322945,"","Rock Wren","https://www.inaturalist.org/observations/102204235","https://inaturalist-open-data.s3.amazonaws.com/photos/170795126/medium.jpeg","henicorhina",102204235,"Rock Wren","Aves",7486,2,0,"2005/11/19 10:38 AM CST","2005-11-19","2005-11-19 16:38:00 UTC","Central Time (US & Canada)",307,307,"","open","false","","",19563,"2021-11-29 23:31:12 UTC","2021-11-30 00:35:26 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Elgaria multicarinata webbii","2005-11-14 14:23:41 -0800","Female California alligator lizard from Santa Barbaa County, CA","California, US",34.5032791572,-120.4669627267,"Anguidae, CA, California, California Alligator Lizard, Chordata, Elgaria, Elgaria multicarinata, Elgaria multicarinata multicarinata, Gerrhonotus, Gerrhonotus multicarinatus, Gerrhonotus multicarinatus multicarinatus, Reptilia, Santa Barbara County, Squamata, V, alligator lizard, herp, lizard, loc_no_one, multicarinata, reptile, southern alligator lizard, vis_everyone, United States, California Alligator Lizard (Elgaria multicarinata multicarinata)","San Diego Alligator Lizard","https://www.inaturalist.org/observations/101793539","https://static.inaturalist.org/photos/170041926/medium.jpg","alice_abela",101793539,"elgaria multicarinata webbi","Reptilia",32058,1,0,"2005-11-14 14:23:41","2005-11-14","2005-11-14 22:23:41 UTC","Pacific Time (US & Canada)",NA,28818,"obscured","open","true","","",2616,"2021-11-24 00:42:25 UTC","2021-11-24 01:54:07 UTC","research","",NA,NA,"false"
"Elgaria multicarinata webbii","2005-11-14 14:12:22 -0800","Female California alligator lizard from Santa Barbaa County, CA","California, US",34.4933278198,-120.5862101729,"Anguidae, CA, California, California Alligator Lizard, Chordata, Elgaria, Elgaria multicarinata, Elgaria multicarinata multicarinata, Gerrhonotus, Gerrhonotus multicarinatus, Gerrhonotus multicarinatus multicarinatus, Reptilia, Santa Barbara County, Squamata, V, alligator lizard, herp, lizard, loc_no_one, multicarinata, reptile, southern alligator lizard, vis_everyone, United States, California Alligator Lizard (Elgaria multicarinata multicarinata)","San Diego Alligator Lizard","https://www.inaturalist.org/observations/101793536","https://static.inaturalist.org/photos/170041921/medium.jpg","alice_abela",101793536,"elgaria multicarinata webbi","Reptilia",32058,1,0,"2005-11-14 14:12:22","2005-11-14","2005-11-14 22:12:22 UTC","Pacific Time (US & Canada)",NA,28818,"obscured","open","true","","",2616,"2021-11-24 00:42:22 UTC","2021-11-24 01:54:12 UTC","research","",NA,NA,"false"
"Ensatina eschscholtzii klauberi","2005-11-16 13:21:00 -0700","","San Diego County, US-CA, US",32.9778239562,-116.5092508689,"","Large-blotched Ensatina","https://www.inaturalist.org/observations/93673542","https://static.inaturalist.org/photos/155288377/medium.jpeg","brianhubbs",93673542,"Large-blotched Ensatina","Amphibia",154880,2,0,"2005/11/16 1:21 PM MST","2005-11-16","2005-11-16 20:21:00 UTC","Arizona",31,29039,"obscured","obscured","true","","",2325384,"2021-09-05 03:25:48 UTC","2021-10-08 00:55:55 UTC","research","",NA,NA,"false"
"Acarospora americana","2005-11-12 13:00:00 -0800","UCR-164007 Kerry Knudsons Collection #4352.

Common on small stones in opening of chamise chaparral.  Santa Monica Mountains: Leo Carrillo State Park: Trail above Willow Creek","Western Malibu, Malibu, CA 90265, USA",34.0636569929,-118.9157159067,"","dusty cobblestone lichen","https://www.inaturalist.org/observations/89272802","https://inaturalist-open-data.s3.amazonaws.com/photos/147400317/medium.jpeg","mossgeek",89272802,"dusty cobblestone lichen","Fungi",182434,1,0,"2005/11/12 1:00 PM PST","2005-11-12","2005-11-12 21:00:00 UTC","Pacific Time (US & Canada)",565,565,"","","false","","",286058,"2021-07-31 02:19:28 UTC","2021-07-31 16:20:34 UTC","research","CC-BY-NC",NA,NA,"false"
"Phalaenoptilus nuttallii","2005-11-12 18:25:00 -0800","","San Luis Obispo County, CA, USA",35.1242452601,-119.9880087261,"goatsuckers, common poorwill, bird, California, central coast bioregion, Caliente-Cuyama Valley, central coast ranges - coastal, Central coast ranges - inland, shrublands","Common Poorwill","https://www.inaturalist.org/observations/80321825","https://inaturalist-open-data.s3.amazonaws.com/photos/131639938/medium.jpg","bobstafford805",80321825,"Common Poorwill","Aves",19609,1,0,"2005/11/12 6:25 PM PST","2005-11-12","2005-11-13 02:25:00 UTC","Pacific Time (US & Canada)",300,300,"","open","false","","",4296166,"2021-05-26 03:37:44 UTC","2021-05-26 09:43:07 UTC","research","CC-BY-NC",NA,NA,"false"
"Stagmomantis","2005-11-24 00:18:00 -0800","","Tarzana, Los Angeles, CA, USA",34.1622534406,-118.5369671255,"","","https://www.inaturalist.org/observations/74814615","https://static.inaturalist.org/photos/122324787/medium.jpg","jtomoleoni",74814615,"Stagmomantis","Insecta",82009,1,0,"2005/11/24 12:18 AM PST","2005-11-24","2005-11-24 08:18:00 UTC","Pacific Time (US & Canada)",5,5,"","","false","","",4131089,"2021-04-22 07:19:45 UTC","2021-04-24 15:24:22 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Cortinarius seidliae","2005-11-30 15:18:00 +0700","","Mendocino County, CA, USA",39.336215906,-123.7755829443,"","","https://www.inaturalist.org/observations/73474141","https://static.inaturalist.org/photos/119958842/medium.jpeg","earthknight",73474141,"Cortinarius seidliae","Fungi",538437,2,0,"2005/11/30 3:18 PM +0700","2005-11-30","2005-11-30 08:18:00 UTC","Hanoi",8,8,"","","false","","",2243,"2021-04-10 09:58:16 UTC","2021-04-11 02:42:18 UTC","research","CC-BY-NC",NA,NA,"false"
"Vanessa cardui","2005-11-13 10:00:00 -0800","","Orange County, CA, USA",33.534240498,-117.5513076782,"","Painted Lady","https://www.inaturalist.org/observations/71322507","https://static.inaturalist.org/photos/116103150/medium.jpg","pvanthull",71322507,"Rusałka osetnik","Insecta",48548,1,0,"2005/11/13 10:00 AM PST","2005-11-13","2005-11-13 18:00:00 UTC","Pacific Time (US & Canada)",5394,5394,"","","false","","",780918,"2021-03-15 21:00:28 UTC","2021-03-15 21:24:22 UTC","research","CC-BY-NC",NA,NA,"false"
"Phrynosoma blainvillii","2005-11-12 09:14:00 -0800","Coast Horned Lizard","California, US",33.5599605509,-117.4252316136,"","Blainville's Horned Lizard","https://www.inaturalist.org/observations/71322489","https://static.inaturalist.org/photos/116103136/medium.jpg","pvanthull",71322489,"Blainville's Horned Lizard","Reptilia",146354,2,0,"2005/11/12 9:14 AM PST","2005-11-12","2005-11-12 17:14:00 UTC","Pacific Time (US & Canada)",5489,28957,"","obscured","true","","",780918,"2021-03-15 21:00:20 UTC","2021-03-18 04:34:37 UTC","research","CC-BY-NC",NA,NA,"false"
"Trimerotropis pallidipennis","2005-11-03 12:45:00 -0800","","Orange County, CA, USA",33.534240498,-117.5513076782,"","Pallid-winged Grasshopper","https://www.inaturalist.org/observations/71322488","https://static.inaturalist.org/photos/116103128/medium.jpg","pvanthull",71322488,"Pallid-winged Grasshopper","Insecta",51493,2,0,"2005/11/03 12:45 PM PST","2005-11-03","2005-11-03 20:45:00 UTC","Pacific Time (US & Canada)",6222,6222,"","","false","","",780918,"2021-03-15 21:00:20 UTC","2021-03-30 14:00:49 UTC","research","CC-BY-NC",NA,NA,"false"
"Datura wrightii","2005-11-04 06:53:00 -0800","","Orange County, CA, USA",33.5795701626,-117.7967550869,"","sacred datura","https://www.inaturalist.org/observations/71320779","https://static.inaturalist.org/photos/116100552/medium.jpg","pvanthull",71320779,"sacred datura","Plantae",58331,1,0,"2005/11/04 6:53 AM PST","2005-11-04","2005-11-04 14:53:00 UTC","Pacific Time (US & Canada)",3507,3507,"","","false","","",780918,"2021-03-15 20:34:33 UTC","2021-03-16 01:52:13 UTC","research","CC-BY-NC",NA,NA,"false"
"Diplacus × australis","2005-11-04 06:49:00 -0800","","8471 N Coast Hwy, Laguna Beach, CA 92651, USA",33.5800786,-117.8050864,"","San Diego Monkeyflower","https://www.inaturalist.org/observations/71320778","https://static.inaturalist.org/photos/116100542/medium.jpg","pvanthull",71320778,"San Diego Monkeyflower","Plantae",771946,0,0,"2005/11/04 6:49 AM PST","2005-11-04","2005-11-04 14:49:00 UTC","Pacific Time (US & Canada)",3144,3144,"","","false","","",780918,"2021-03-15 20:34:33 UTC","2021-03-15 20:34:33 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Danaus plexippus","2005-11-04 09:56:00 -0800","","San Joaquin Marsh, Irvine, CA 92612, USA",33.6641551094,-117.8430631812,"","Monarch","https://www.inaturalist.org/observations/71320637","https://static.inaturalist.org/photos/116100277/medium.jpg","pvanthull",71320637,"Monarch","Insecta",48662,2,0,"2005/11/04 9:56 AM PST","2005-11-04","2005-11-04 17:56:00 UTC","Pacific Time (US & Canada)",1919,1919,"","","false","","",780918,"2021-03-15 20:32:12 UTC","2021-03-15 20:40:09 UTC","research","CC-BY-NC",NA,NA,"false"
"Eriogonum fasciculatum","2005-11-05 11:29:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","California Buckwheat","https://www.inaturalist.org/observations/69543734","https://static.inaturalist.org/photos/112861740/medium.jpeg","steven-cyclist",69543734,"Eriogonum fasciculatum","Plantae",54999,0,0,"2005/11/05 11:29 AM EST","2005-11-05","2005-11-05 16:29:00 UTC","Eastern Time (US & Canada)",3898,3898,"","","false","","",1032462,"2021-02-14 05:02:06 UTC","2021-02-14 05:02:06 UTC","needs_id","CC-BY",NA,NA,"false"
"Quercus","2005-11-05 11:32:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","oaks","https://www.inaturalist.org/observations/69543733","https://static.inaturalist.org/photos/112861731/medium.jpeg","steven-cyclist",69543733,"Quercus","Plantae",47851,0,0,"2005/11/05 11:32 AM EST","2005-11-05","2005-11-05 16:32:00 UTC","Eastern Time (US & Canada)",3898,3898,"","","false","","",1032462,"2021-02-14 05:02:06 UTC","2021-02-14 05:02:06 UTC","needs_id","CC-BY",NA,NA,"false"
"Pinus sabiniana","2005-11-05 11:46:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","gray pine","https://www.inaturalist.org/observations/69543732","https://static.inaturalist.org/photos/112861719/medium.jpeg","steven-cyclist",69543732,"Pinus sabiniana","Plantae",58772,0,0,"2005/11/05 11:46 AM EST","2005-11-05","2005-11-05 16:46:00 UTC","Eastern Time (US & Canada)",3898,3898,"","open","false","","",1032462,"2021-02-14 05:02:06 UTC","2021-02-14 05:02:06 UTC","needs_id","CC-BY",NA,NA,"false"
"Toxicodendron diversilobum","2005-11-05 11:48:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","Pacific poison oak","https://www.inaturalist.org/observations/69543731","https://static.inaturalist.org/photos/112861704/medium.jpeg","steven-cyclist",69543731,"Pacific poison oak","Plantae",51080,1,0,"2005/11/05 11:48 AM EST","2005-11-05","2005-11-05 16:48:00 UTC","Eastern Time (US & Canada)",3898,3898,"","","false","","",1032462,"2021-02-14 05:02:04 UTC","2021-03-26 00:55:34 UTC","research","CC-BY",NA,NA,"false"
"Aesculus californica","2005-11-05 11:50:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","California buckeye","https://www.inaturalist.org/observations/69543729","https://static.inaturalist.org/photos/112861694/medium.jpeg","steven-cyclist",69543729,"California buckeye","Plantae",53348,1,0,"2005/11/05 11:50 AM EST","2005-11-05","2005-11-05 16:50:00 UTC","Eastern Time (US & Canada)",3898,3898,"","","false","","",1032462,"2021-02-14 05:02:04 UTC","2021-06-18 04:46:04 UTC","research","CC-BY",NA,NA,"false"
"Quercus","2005-11-05 12:30:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","oaks","https://www.inaturalist.org/observations/69543728","https://static.inaturalist.org/photos/112861681/medium.jpeg","steven-cyclist",69543728,"Quercus","Plantae",47851,0,0,"2005/11/05 12:30 PM EST","2005-11-05","2005-11-05 17:30:00 UTC","Eastern Time (US & Canada)",3898,3898,"","","false","","",1032462,"2021-02-14 05:02:04 UTC","2021-02-14 05:02:04 UTC","needs_id","CC-BY",NA,NA,"false"
"Pinus sabiniana","2005-11-05 12:40:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","gray pine","https://www.inaturalist.org/observations/69543727","https://static.inaturalist.org/photos/112861670/medium.jpeg","steven-cyclist",69543727,"Pinus sabiniana","Plantae",58772,0,0,"2005/11/05 12:40 PM EST","2005-11-05","2005-11-05 17:40:00 UTC","Eastern Time (US & Canada)",3898,3898,"","open","false","","",1032462,"2021-02-14 05:02:03 UTC","2021-02-14 05:02:03 UTC","needs_id","CC-BY",NA,NA,"false"
"Pinus sabiniana","2005-11-05 12:41:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","gray pine","https://www.inaturalist.org/observations/69543726","https://static.inaturalist.org/photos/112861660/medium.jpeg","steven-cyclist",69543726,"Pinus sabiniana","Plantae",58772,0,0,"2005/11/05 12:41 PM EST","2005-11-05","2005-11-05 17:41:00 UTC","Eastern Time (US & Canada)",3898,3898,"","open","false","","",1032462,"2021-02-14 05:02:03 UTC","2021-02-14 05:02:03 UTC","needs_id","CC-BY",NA,NA,"false"
"Arctostaphylos pungens","2005-11-05 14:28:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","pointleaf manzanita","https://www.inaturalist.org/observations/69543725","https://static.inaturalist.org/photos/112861656/medium.jpeg","steven-cyclist",69543725,"pointleaf manzanita","Plantae",58892,2,0,"2005/11/05 2:28 PM EST","2005-11-05","2005-11-05 19:28:00 UTC","Eastern Time (US & Canada)",3898,3898,"","open","false","","",1032462,"2021-02-14 05:02:03 UTC","2022-04-17 01:11:42 UTC","research","CC-BY",NA,NA,"false"
"Melanerpes formicivorus","2005-11-05 17:24:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","Acorn Woodpecker","https://www.inaturalist.org/observations/69543724","https://static.inaturalist.org/photos/112861643/medium.jpeg","steven-cyclist",69543724,"Acorn Woodpecker","Aves",18209,1,0,"2005/11/05 5:24 PM EST","2005-11-05","2005-11-05 22:24:00 UTC","Eastern Time (US & Canada)",3898,3898,"","open","false","","",1032462,"2021-02-14 05:02:02 UTC","2021-02-14 23:19:40 UTC","research","CC-BY",NA,NA,"false"
"Aphonopelma iodius","2005-11-06 12:31:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","Desert Tarantula","https://www.inaturalist.org/observations/69543722","https://static.inaturalist.org/photos/112861635/medium.jpeg","steven-cyclist",69543722,"Desert Tarantula","Arachnida",180759,1,0,"2005/11/06 12:31 PM EST","2005-11-06","2005-11-06 17:31:00 UTC","Eastern Time (US & Canada)",3898,3898,"","","false","","",1032462,"2021-02-14 05:02:02 UTC","2021-02-18 16:24:42 UTC","needs_id","CC-BY",NA,NA,"false"
"Aphonopelma iodius","2005-11-06 12:44:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","Desert Tarantula","https://www.inaturalist.org/observations/69543721","https://static.inaturalist.org/photos/112861621/medium.jpeg","steven-cyclist",69543721,"Desert Tarantula","Arachnida",180759,1,0,"2005/11/06 12:44 PM EST","2005-11-06","2005-11-06 17:44:00 UTC","Eastern Time (US & Canada)",3898,3898,"","","false","","",1032462,"2021-02-14 05:02:02 UTC","2021-02-18 16:25:00 UTC","needs_id","CC-BY",NA,NA,"false"
"Eriogonum","2005-11-06 12:56:00 -0500","","San Benito County, CA, USA",36.4874526535,-121.1630228161,"","wild buckwheats","https://www.inaturalist.org/observations/69543720","https://static.inaturalist.org/photos/112861615/medium.jpeg","steven-cyclist",69543720,"Eriogonum","Plantae",48939,0,0,"2005/11/06 12:56 PM EST","2005-11-06","2005-11-06 17:56:00 UTC","Eastern Time (US & Canada)",3898,3898,"","","false","","",1032462,"2021-02-14 05:02:01 UTC","2021-02-14 05:02:01 UTC","needs_id","CC-BY",NA,NA,"false"
"Euphagus cyanocephalus","2005-11-14 15:52:00 -0500","","Central LA, Los Angeles, CA, USA",34.0638622306,-118.3568242937,"","Brewer's Blackbird","https://www.inaturalist.org/observations/68959336","https://static.inaturalist.org/photos/111789875/medium.jpg","elharo",68959336,"Brewer's Blackbird","Aves",10325,1,0,"2005/11/14 3:52 PM EST","2005-11-14","2005-11-14 20:52:00 UTC","America/New_York",197,197,"","open","false","","",259163,"2021-02-02 13:29:53 UTC","2021-02-02 13:46:44 UTC","research","CC-BY-NC",NA,NA,"false"
"Euphagus cyanocephalus","2005-11-14 15:51:00 -0500","","Central LA, Los Angeles, CA, USA",34.0638622306,-118.3568242937,"","Brewer's Blackbird","https://www.inaturalist.org/observations/68959335","https://static.inaturalist.org/photos/111789869/medium.jpg","elharo",68959335,"Brewer's Blackbird","Aves",10325,1,0,"2005/11/14 3:51 PM EST","2005-11-14","2005-11-14 20:51:00 UTC","America/New_York",197,197,"","open","false","","",259163,"2021-02-02 13:29:53 UTC","2021-02-02 13:45:25 UTC","research","CC-BY-NC",NA,NA,"false"
"Fulica americana","2005-11-13 17:48:00 -0500","","Anaheim Resort, Anaheim, CA, USA",33.8108794567,-117.9217207032,"","American Coot","https://www.inaturalist.org/observations/68959225","https://static.inaturalist.org/photos/111789774/medium.jpg","elharo",68959225,"American Coot","Aves",473,1,0,"2005/11/13 5:48 PM EST","2005-11-13","2005-11-13 22:48:00 UTC","America/New_York",828,828,"","open","false","","",259163,"2021-02-02 13:26:55 UTC","2021-02-02 13:40:17 UTC","research","CC-BY-NC",NA,NA,"false"
"Pluvialis squatarola","2005-11-13 00:22:00 -0500","","Orange County, CA, USA",33.7006894333,-118.0459659304,"","Black-bellied Plover","https://www.inaturalist.org/observations/68958071","https://static.inaturalist.org/photos/111787824/medium.jpg","elharo",68958071,"Black-bellied Plover","Aves",4892,1,0,"2005/11/12 7:22 PM EST","2005-11-12","2005-11-13 05:22:00 UTC","Eastern Time (US & Canada)",585,585,"","open","false","","",259163,"2021-02-02 12:34:20 UTC","2022-01-09 04:27:27 UTC","needs_id","CC-BY-NC",NA,NA,"false"
