"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Pituophis catenifer catenifer","2018-04-23 18:49:00 UTC","","California, USA",36.778261,-119.4179324,"","Pacific Gopher Snake","https://www.inaturalist.org/observations/68378166","https://inaturalist-open-data.s3.amazonaws.com/photos/110702214/medium.jpg","obnoxious_osprey",68378166,"Pacific Gopher Snake","Reptilia",51440,4,0,"2018/04/23 6:49 PM UTC","2018-04-23","2018-04-23 18:49:00 UTC","UTC",737735,737735,"","open","false","","",3818922,"2021-01-20 20:14:33 UTC","2021-03-05 17:58:42 UTC","research","CC-BY-ND",NA,NA,"false"
"Coleonyx variegatus","2018-04-23 18:21:00 UTC","","Borrego Springs",33.256094739,-116.3750121742,"","Western Banded Gecko","https://www.inaturalist.org/observations/68378165","https://inaturalist-open-data.s3.amazonaws.com/photos/110700542/medium.jpg","obnoxious_osprey",68378165,"Western Banded Gecko","Reptilia",33387,3,0,"2018/04/23 6:21 PM UTC","2018-04-23","2018-04-23 18:21:00 UTC","UTC",12484,12484,"","open","false","gps","gps",3818922,"2021-01-20 20:14:32 UTC","2021-03-05 17:58:47 UTC","research","CC-BY-ND",NA,NA,"false"
"Micacei","2018-04-23 00:00:00 -0800","","Mountain View Cemetery, Oakland, Alameda Co., California, USA",37.8325,-122.2432,"","Coprinellus sect. Micacei","https://www.inaturalist.org/observations/65243324","https://inaturalist-open-data.s3.amazonaws.com/photos/104975263/medium.jpeg","jdcohenesq",65243324,"Coprinellus sect. Micacei","Fungi",947427,1,0,"2018-04-23","2018-04-23","","Pacific Time (US & Canada)",NA,NA,"","","false","","",260453,"2020-11-19 23:27:14 UTC","2020-11-25 00:03:28 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Pipilo maculatus","2018-04-23 18:08:00 -0700","","Glasgow Cir, Danville, CA 94526, USA",37.8155936,-121.9625815,"","Spotted Towhee","https://www.inaturalist.org/observations/58088019","https://static.inaturalist.org/photos/92707207/medium.jpeg","jdrwildlife",58088019,"Spotted Towhee","Aves",9420,1,0,"2018/04/23 6:08 PM PDT","2018-04-23","2018-04-24 01:08:00 UTC","Pacific Time (US & Canada)",191,191,"","open","false","","",90787,"2020-08-30 22:11:00 UTC","2020-08-30 22:11:40 UTC","research","",NA,NA,"false"
"Calypte anna","2018-04-23 18:06:00 -0700","","Glasgow Cir, Danville, CA 94526, USA",37.8155936,-121.9625815,"","Anna's Hummingbird","https://www.inaturalist.org/observations/58087973","https://static.inaturalist.org/photos/92707067/medium.jpeg","jdrwildlife",58087973,"Anna's Hummingbird","Aves",6317,1,0,"2018/04/23 6:06 PM PDT","2018-04-23","2018-04-24 01:06:00 UTC","Pacific Time (US & Canada)",191,191,"","open","false","","",90787,"2020-08-30 22:10:28 UTC","2020-10-04 18:14:58 UTC","research","CC-BY",NA,NA,"false"
"Aphelocoma californica","2018-04-23 17:51:00 -0700","","Glasgow Cir, Danville, CA 94526, USA",37.8155936,-121.9625815,"","California Scrub-Jay","https://www.inaturalist.org/observations/58087861","https://static.inaturalist.org/photos/92706892/medium.jpeg","jdrwildlife",58087861,"California Scrub-Jay","Aves",506118,1,0,"2018/04/23 5:51 PM PDT","2018-04-23","2018-04-24 00:51:00 UTC","Pacific Time (US & Canada)",191,191,"","open","false","","",90787,"2020-08-30 22:09:44 UTC","2020-08-30 22:24:11 UTC","research","",NA,NA,"false"
"Calypte anna","2018-04-23 08:46:00 -0600","","North Hollywood, Los Angeles, CA, USA",34.1807664158,-118.3763519541,"","Anna's Hummingbird","https://www.inaturalist.org/observations/56258788","https://inaturalist-open-data.s3.amazonaws.com/photos/89639855/medium.jpeg","davidemartin",56258788,"Anna's Hummingbird","Aves",6317,1,0,"2018/04/23 8:46 AM MDT","2018-04-23","2018-04-23 14:46:00 UTC","Mountain Time (US & Canada)",2,2,"","open","false","","",165066,"2020-08-12 20:49:36 UTC","2020-08-27 20:50:25 UTC","research","CC-BY-NC",NA,NA,"false"
"Selasphorus sasin","2018-04-23 09:01:00 -0600","","North Hollywood, Los Angeles, CA, USA",34.1807879114,-118.3763512835,"","Allen's Hummingbird","https://www.inaturalist.org/observations/56258778","https://inaturalist-open-data.s3.amazonaws.com/photos/89639771/medium.jpeg","davidemartin",56258778,"Allen's Hummingbird","Aves",6359,0,0,"2018/04/23 9:01 AM MDT","2018-04-23","2018-04-23 15:01:00 UTC","Mountain Time (US & Canada)",2,2,"","open","false","","",165066,"2020-08-12 20:49:33 UTC","2020-08-12 20:49:33 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"Pituophis catenifer","2018-04-23 12:16:22 -0700","","Newbury Park, Thousand Oaks, CA, US",34.2223373546,-118.9303676555,"","Gopher Snake","https://www.inaturalist.org/observations/54794659","https://static.inaturalist.org/photos/87208180/medium.jpg","ipnicholson",54794659,"Gopher Snake","Reptilia",29044,1,0,"Mon Apr 23 2018 12:16:22 GMT-0700 (PDT)","2018-04-23","2018-04-23 19:16:22 UTC","Pacific Time (US & Canada)",22,22,"","open","false","","",2505024,"2020-07-30 00:50:30 UTC","2020-07-30 01:16:02 UTC","research","",NA,3,"false"
"Madieae","2018-04-23 19:28:29 -0600","","San Emigdio Rd, Bakersfield, CA, US",34.98317,-119.1873866667,"","tarweeds and allies","https://www.inaturalist.org/observations/53775030","https://inaturalist-open-data.s3.amazonaws.com/photos/85540526/medium.jpg","bwainwright",53775030,"tarweeds and allies","Plantae",179978,1,0,"Mon Apr 23 2018 19:28:29 GMT-0600 (MDT)","2018-04-23","2018-04-24 01:28:29 UTC","Mountain Time (US & Canada)",NA,NA,"","","false","","",35945,"2020-07-20 21:32:46 UTC","2021-12-18 03:14:04 UTC","needs_id","CC-BY-NC",NA,3,"false"
"Amazona viridigenalis","2018-04-23 00:00:00 +0000","in a flock of at least 12","Los Angeles County, US-CA, US",34.1865506511,-117.8381998778,"","Red-crowned Parrot","https://www.inaturalist.org/observations/43150969","https://inaturalist-open-data.s3.amazonaws.com/photos/68497265/medium.jpeg","wanderlustpt247",43150969,"Red-crowned Parrot","Aves",18976,1,0,"2018/04/23 5:20 PM UTC","2018-04-23","","UTC",8,28874,"","obscured","true","","",2809729,"2020-04-24 19:31:10 UTC","2020-04-24 20:46:48 UTC","research","CC-BY-NC",NA,NA,"false"
"Escobaria alversonii","2018-04-23 14:41:15 -0700","","TWENTYNIN PLM, CA 92277, USA",34.0937561389,-116.0413418056,"","Cushion Foxtail Cactus","https://www.inaturalist.org/observations/41777755","https://inaturalist-open-data.s3.amazonaws.com/photos/66286374/medium.jpeg","vcancino",41777755,"Escobaria alversonii","Plantae",143721,2,0,"2018-04-23 2:41:15 PM PDT","2018-04-23","2018-04-23 21:41:15 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false","gps","gps",759498,"2020-04-09 19:18:39 UTC","2021-02-24 01:39:07 UTC","research","CC-BY-NC",NA,2,"false"
"Escobaria alversonii","2018-04-23 13:17:48 -0700","","TWENTYNIN PLM, CA 92277, USA",34.0943814167,-116.0393954167,"","Cushion Foxtail Cactus","https://www.inaturalist.org/observations/41777743","https://inaturalist-open-data.s3.amazonaws.com/photos/66286351/medium.jpeg","vcancino",41777743,"Escobaria alversonii","Plantae",143721,2,0,"2018-04-23 1:17:48 PM PDT","2018-04-23","2018-04-23 20:17:48 UTC","Pacific Time (US & Canada)",NA,NA,"","open","false","gps","gps",759498,"2020-04-09 19:18:25 UTC","2021-02-24 01:39:06 UTC","research","CC-BY-NC",NA,2,"false"
"Gopherus agassizii","2018-04-23 10:07:16 -0700","","California, US",34.1205106167,-116.1437525311,"","Mojave Desert Tortoise","https://www.inaturalist.org/observations/41777706","https://inaturalist-open-data.s3.amazonaws.com/photos/66286302/medium.jpeg","vcancino",41777706,"Agassiz’s Desert Tortoise","Reptilia",40086,1,0,"2018-04-23 10:07:16 AM PDT","2018-04-23","2018-04-23 17:07:16 UTC","Pacific Time (US & Canada)",NA,28874,"","obscured","true","gps","gps",759498,"2020-04-09 19:17:56 UTC","2020-04-09 19:50:40 UTC","research","CC-BY-NC",NA,2,"false"
"Navarretia hamata","2018-04-23 11:41:00 -0700","","San Diego County, US-CA, US",32.9568400546,-117.1703758353,"","Hooked Pincushionplant","https://www.inaturalist.org/observations/39265943","https://inaturalist-open-data.s3.amazonaws.com/photos/62272765/medium.jpg","amthinkia",39265943,"Hooked Pincushionplant","Plantae",58968,1,0,"2018/04/23 11:41 AM PDT","2018-04-23","2018-04-23 18:41:00 UTC","Pacific Time (US & Canada)",NA,29039,"obscured","","true","","",1577538,"2020-02-27 03:02:08 UTC","2020-08-23 01:04:10 UTC","needs_id","CC0",NA,NA,"false"
"Brodiaea orcuttii","2018-04-23 10:32:00 -0700","","San Diego County, US-CA, US",32.9447082288,-117.1317779537,"","Orcutt's brodiaea","https://www.inaturalist.org/observations/39265942","https://inaturalist-open-data.s3.amazonaws.com/photos/62272638/medium.jpg","amthinkia",39265942,"Orcutt's brodiaea","Plantae",75889,1,0,"2018/04/23 10:32 AM PDT","2018-04-23","2018-04-23 17:32:00 UTC","Pacific Time (US & Canada)",NA,29039,"obscured","obscured","true","","",1577538,"2020-02-27 03:02:08 UTC","2020-02-28 20:12:26 UTC","research","CC0",NA,NA,"false"
"Adenostoma fasciculatum","2018-04-23 09:47:00 -0700","","San Diego County, US-CA, US",32.8103261992,-117.031973819,"","chamise","https://www.inaturalist.org/observations/39265937","https://inaturalist-open-data.s3.amazonaws.com/photos/62272518/medium.jpg","amthinkia",39265937,"chamise","Plantae",47146,0,0,"2018/04/23 9:47 AM PDT","2018-04-23","2018-04-23 16:47:00 UTC","Pacific Time (US & Canada)",NA,29039,"obscured","","true","","",1577538,"2020-02-27 03:02:06 UTC","2020-02-27 05:51:29 UTC","research","CC0",NA,NA,"false"
"Pogogyne abramsii","2018-04-23 07:43:00 -0700","","San Diego County, US-CA, US",32.8243576677,-117.1251701392,"","San Diego mesa mint","https://www.inaturalist.org/observations/39265934","https://inaturalist-open-data.s3.amazonaws.com/photos/62272459/medium.jpg","amthinkia",39265934,"San Diego mesa mint","Plantae",78660,2,0,"2018/04/23 7:43 AM PDT","2018-04-23","2018-04-23 14:43:00 UTC","Pacific Time (US & Canada)",NA,29039,"obscured","obscured","true","","",1577538,"2020-02-27 03:02:04 UTC","2020-10-21 00:53:49 UTC","research","CC0",NA,NA,"false"
"Eryngium aristulatum parishii","2018-04-23 07:40:00 -0700","","San Diego County, US-CA, US",32.8044227081,-117.1096110859,"","san diego button-celery","https://www.inaturalist.org/observations/39265932","https://inaturalist-open-data.s3.amazonaws.com/photos/62272305/medium.jpg","amthinkia",39265932,"san diego button-celery","Plantae",80887,0,0,"2018/04/23 7:40 AM PDT","2018-04-23","2018-04-23 14:40:00 UTC","Pacific Time (US & Canada)",NA,29039,"obscured","obscured","true","","",1577538,"2020-02-27 03:02:03 UTC","2020-02-27 05:51:54 UTC","research","CC0",NA,NA,"false"
"Eryngium aristulatum parishii","2018-04-23 07:34:00 -0700","","San Diego County, US-CA, US",32.832760436,-117.1637164078,"","san diego button-celery","https://www.inaturalist.org/observations/39265929","https://inaturalist-open-data.s3.amazonaws.com/photos/62272256/medium.jpg","amthinkia",39265929,"san diego button-celery","Plantae",80887,0,0,"2018/04/23 7:34 AM PDT","2018-04-23","2018-04-23 14:34:00 UTC","Pacific Time (US & Canada)",NA,29039,"obscured","obscured","true","","",1577538,"2020-02-27 03:02:02 UTC","2020-02-27 05:51:55 UTC","research","CC0",NA,NA,"false"
"Boraginaceae","2018-04-23 07:32:00 -0700","","San Diego County, US-CA, US",32.8109682063,-117.0950656817,"","borage family","https://www.inaturalist.org/observations/39265923","https://inaturalist-open-data.s3.amazonaws.com/photos/62272149/medium.jpg","amthinkia",39265923,"Boraginaceae","Plantae",48150,0,0,"2018/04/23 7:32 AM PDT","2018-04-23","2018-04-23 14:32:00 UTC","Pacific Time (US & Canada)",NA,29039,"obscured","","true","","",1577538,"2020-02-27 03:02:01 UTC","2020-02-27 03:02:01 UTC","needs_id","CC0",NA,NA,"false"
"Selaginella cinerascens","2018-04-23 07:26:00 -0700","","San Diego County, US-CA, US",32.9103561682,-117.1547365847,"","Ashy Spikemoss","https://www.inaturalist.org/observations/39265921","https://inaturalist-open-data.s3.amazonaws.com/photos/62272056/medium.jpg","amthinkia",39265921,"Ashy Spike-moss","Plantae",79035,2,0,"2018/04/23 7:26 AM PDT","2018-04-23","2018-04-23 14:26:00 UTC","Pacific Time (US & Canada)",NA,29039,"obscured","obscured","true","","",1577538,"2020-02-27 03:02:01 UTC","2021-09-16 23:07:58 UTC","research","CC0",NA,NA,"false"
"Crotalus oreganus helleri","2018-04-23 17:48:30 -0400","","Oak Glen Rd, Yucaipa, CA, US",34.0338555,-116.9430383333,"","Southern Pacific Rattlesnake","https://www.inaturalist.org/observations/39044805","https://inaturalist-open-data.s3.amazonaws.com/photos/61951953/medium.jpg","justin_vanallen",39044805,"Southern Pacific Rattlesnake","Reptilia",30713,4,0,"Mon Apr 23 2018 17:48:30 GMT-0400 (EDT)","2018-04-23","2018-04-23 21:48:30 UTC","Eastern Time (US & Canada)",NA,NA,"","open","false","","",2599481,"2020-02-22 14:22:17 UTC","2022-01-13 21:16:06 UTC","research","CC-BY-NC",NA,3,"false"
"Otospermophilus beecheyi","2018-04-23 01:58:38 -0400","","Ocean Ave, 圣塔莫尼卡, CA, US",34.0131310463,-118.4976206796,"","California Ground Squirrel","https://www.inaturalist.org/observations/39001993","https://inaturalist-open-data.s3.amazonaws.com/photos/61909543/medium.jpg","orcinus_orca_x",39001993,"California Ground Squirrel","Mammalia",180007,2,0,"Mon Apr 23 2018 01:58:38 GMT-0400 (EDT)","2018-04-23","2018-04-23 05:58:38 UTC","Eastern Time (US & Canada)",21,21,"","open","false","","",772059,"2020-02-21 20:04:10 UTC","2020-11-18 17:03:07 UTC","research","CC-BY-NC",NA,3,"false"
"Meleagris gallopavo","2018-04-23 09:02:00 -1000","","Alum Rock, San Jose, CA, USA",37.3908388889,-121.8132944444,"","Wild Turkey","https://www.inaturalist.org/observations/38073340","https://inaturalist-open-data.s3.amazonaws.com/photos/60457722/medium.jpeg","ninadahlblom",38073340,"Wild Turkey","Aves",906,0,0,"2018/04/23 9:02 AM HST","2018-04-23","2018-04-23 19:02:00 UTC","Hawaii",8,8,"","open","false","","",2553809,"2020-01-28 23:41:31 UTC","2020-01-29 00:30:24 UTC","research","CC-BY-NC",NA,NA,"false"
"Uta stansburiana elegans","2018-04-23 17:28:54 -0700","","Angeles National Forest, Sylmar, CA, US",34.3335274468,-118.4180469852,"","Western Side-blotched Lizard","https://www.inaturalist.org/observations/37331815","https://inaturalist-open-data.s3.amazonaws.com/photos/59161242/medium.jpg","vmacias",37331815,"Western Side-blotched Lizard","Reptilia",36100,1,0,"Mon Apr 23 2018 17:28:54 GMT-0700 (PDT)","2018-04-23","2018-04-24 00:28:54 UTC","Pacific Time (US & Canada)",36,36,"","open","false","","",1499877,"2020-01-06 07:18:15 UTC","2020-01-31 18:37:33 UTC","research","CC-BY-NC",NA,3,"false"
"Laphria","2018-04-23 12:39:21 -0700","","Fountaingrove Pkwy, Santa Rosa, CA, US",38.4811366667,-122.7093416667,"","Bee-mimic Robber Flies","https://www.inaturalist.org/observations/36794539","https://inaturalist-open-data.s3.amazonaws.com/photos/58220846/medium.jpg","awight",36794539,"Bee-mimic Robber Flies","Insecta",51575,1,0,"Mon Apr 23 2018 12:39:21 GMT-0700 (PDT)","2018-04-23","2018-04-23 19:39:21 UTC","Pacific Time (US & Canada)",NA,NA,"","","false","","",2162871,"2019-12-20 07:20:39 UTC","2020-02-09 22:00:46 UTC","needs_id","CC-BY-NC",NA,3,"false"
"Vanessa annabella","2018-04-23 09:52:00 -0700","","959 Anza Drive, Pacifica, CA 94044, USA",37.5972032067,-122.5019531883,"","West Coast Lady","https://www.inaturalist.org/observations/36195923","https://inaturalist-open-data.s3.amazonaws.com/photos/57186652/medium.jpg","charadrius",36195923,"West Coast Lady","Insecta",50786,2,0,"2018/04/23 9:52 AM PDT","2018-04-23","2018-04-23 16:52:00 UTC","Pacific Time (US & Canada)",27,27,"","","false","","",1809129,"2019-11-29 20:29:01 UTC","2020-06-03 14:30:50 UTC","research","CC-BY-NC",NA,NA,"false"
"Calidris mauri","2018-04-23 17:32:00 -1000","","Monterey County, CA, USA",36.5381950023,-121.9290298413,"","Western Sandpiper","https://www.inaturalist.org/observations/35184286","https://inaturalist-open-data.s3.amazonaws.com/photos/55453238/medium.jpg","sbbon26",35184286,"Western Sandpiper","Aves",3855,1,0,"2018/04/23 5:32 PM HST","2018-04-23","2018-04-24 03:32:00 UTC","Hawaii",264,264,"","open","false","","",1594251,"2019-11-02 01:54:42 UTC","2021-05-12 04:46:24 UTC","research","CC-BY-NC",NA,NA,"false"
"Verbena menthifolia","2018-04-23 13:48:00 -1000","","Tijuana River Valley, San Diego, CA, USA",32.5544800912,-117.0883185548,"","Mint Vervain","https://www.inaturalist.org/observations/34753803","https://static.inaturalist.org/photos/54734409/medium.jpeg","dale12",34753803,"Mint Vervain","Plantae",79491,2,0,"2018/04/23 1:48 PM HST","2018-04-23","2018-04-23 23:48:00 UTC","Hawaii",8,8,"","","false","","",371848,"2019-10-22 21:01:03 UTC","2019-10-27 14:45:14 UTC","research","",NA,NA,"false"
"Vanessa annabella","2018-04-23 09:52:00 -0700","","959 Anza Drive, Pacifica, CA, USA",37.5971649489,-122.5019907369,"","West Coast Lady","https://www.inaturalist.org/observations/33686565","https://inaturalist-open-data.s3.amazonaws.com/photos/52934185/medium.jpg","charadrius",33686565,"West Coast Lady","Insecta",50786,1,0,"2018/04/23 9:52 AM PDT","2018-04-23","2018-04-23 16:52:00 UTC","Pacific Time (US & Canada)",32,32,"","","false","","",1809129,"2019-10-01 04:14:54 UTC","2020-06-03 14:32:40 UTC","research","CC-BY-NC",NA,NA,"false"
"Aloe","2018-04-23 19:53:14 -0700","","Perkins Park, Pacific Grove, CA, US",36.6318663115,-121.9222704582,"","Aloes","https://www.inaturalist.org/observations/32799933","https://static.inaturalist.org/photos/51470036/medium.jpg","audsteele",32799933,"","Plantae",71956,0,0,"Mon Apr 23 2018 19:53:14 GMT-0700 (PDT)","2018-04-23","2018-04-24 02:53:14 UTC","Pacific Time (US & Canada)",90,90,"","","false","","",1399977,"2019-09-15 23:05:40 UTC","2019-09-15 23:06:22 UTC","needs_id","",NA,3,"false"
"Cyperoideae","2018-04-23 13:27:00 -0700","","Solano County, CA, USA",38.2738629584,-121.823494557,"","","https://www.inaturalist.org/observations/32553891","https://static.inaturalist.org/photos/51070625/medium.jpeg","mazer",32553891,"Cyperoideae","Plantae",873509,2,0,"2018/04/23 1:27 PM PDT","2018-04-23","2018-04-23 20:27:00 UTC","Pacific Time (US & Canada)",15,15,"","","false","","",78845,"2019-09-11 22:08:59 UTC","2019-09-11 23:10:36 UTC","needs_id","",NA,NA,"false"
"Poaceae","2018-04-23 12:24:00 -0700","multiple species of grasses","Solano County, CA, USA",38.2710557528,-121.8293632303,"","grasses","https://www.inaturalist.org/observations/32552707","https://static.inaturalist.org/photos/51068438/medium.jpeg","mazer",32552707,"grasses","Plantae",47434,0,0,"2018/04/23 12:24 PM PDT","2018-04-23","2018-04-23 19:24:00 UTC","Pacific Time (US & Canada)",15,15,"","","false","","",78845,"2019-09-11 21:45:59 UTC","2020-05-07 10:08:16 UTC","needs_id","",NA,NA,"false"
"Calidris minutilla","2018-04-23 12:15:00 -0700","","Solano County, CA, USA",38.2721862751,-121.8268953784,"","Least Sandpiper","https://www.inaturalist.org/observations/32552123","https://static.inaturalist.org/photos/51067470/medium.jpeg","mazer",32552123,"Least Sandpiper","Aves",3864,2,0,"2018/04/23 12:15 PM PDT","2018-04-23","2018-04-23 19:15:00 UTC","Pacific Time (US & Canada)",15,15,"","open","false","","",78845,"2019-09-11 21:35:19 UTC","2019-09-11 22:06:34 UTC","research","",NA,NA,"false"
"Leucophyllum frutescens","2018-04-23 00:00:00 +0000","","Comté de Tuolumne, Californie, États-Unis",37.7807625325,-119.8424077291,"","cenizo","https://www.inaturalist.org/observations/31941970","https://static.inaturalist.org/photos/50045228/medium.jpeg","alex1166",31941970,"Cenizo","Plantae",123118,0,0,"2018/04/23 9:37 PM UTC","2018-04-23","","UTC",7813,7813,"","","false","","",2019918,"2019-09-01 20:38:58 UTC","2019-09-01 20:38:58 UTC","needs_id","",NA,NA,"false"
"Callisaurus draconoides","2018-04-23 09:04:00 -0700","","United States",36.5053891,-117.0794078,"","Zebra-tailed Lizard","https://www.inaturalist.org/observations/30878713","https://static.inaturalist.org/photos/48270868/medium.jpg","michaelberry1",30878713,"Zebra-tailed Lizard","Reptilia",36080,1,0,"2018/04/23 9:04 AM -0700","2018-04-23","2018-04-23 16:04:00 UTC","Arizona",149122,149122,"","open","false","","",1718704,"2019-08-15 16:05:48 UTC","2019-08-18 06:18:16 UTC","research","",NA,NA,"false"
